modality,cancer,track,model,eval_mode,combo_dir,config_profile,resume_policy,core_mean_spearman,core_mean_pearson,core_mean_kendall_tau,core_mean_rmse,core_mean_mae,core_mean_r2,overfit_spearman_gap,overfit_fold_std,overfit_train_spearman,overfit_test_spearman,overfit_train_rmse,overfit_test_rmse,ranking_mean_ndcg_at_30,ranking_mean_precision_at_30,split_leakage_drug_overlap_count,split_leakage_scaffold_overlap_count,split_leakage_drug_overlap_rate,split_leakage_scaffold_overlap_rate,label_drift_mean_diff,label_drift_ks_statistic,label_drift_ks_pvalue,imputation_summary_present,imputation_scope,nan_imputation_applied,has_leakage_violation,has_ranking_mean,has_label_drift_mean
ML,luad,2C_numeric_smiles_context,CatBoost,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2C_numeric_smiles_context/CatBoost/scaffoldcv,light_resume,fill_missing_only,0.42281854448577194,0.46651925849980236,0.2962029827886861,2.4541050466055467,1.8447624409180896,0.19423708134537,0.34544380329341434,0.05863307417691215,0.7682623477791862,0.42281854448577194,1.5988950781026823,2.4541050466055467,0.1572856115129996,0.6777777777777777,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2C_numeric_smiles_context,CatBoost,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2C_numeric_smiles_context/CatBoost/holdout,light_resume,fill_missing_only,0.7462391430696224,0.8169180260381215,0.5614673183437578,1.6812900544104703,1.3148307647173698,0.6218586602755687,0.003192387409658881,0.0,0.7494315304792812,0.7462391430696224,1.6890285208469602,1.6812900544104703,0.5520508113745731,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2C_numeric_smiles_context,CatBoost,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2C_numeric_smiles_context/CatBoost/groupcv,light_resume,fill_missing_only,0.4198689395821887,0.4697987290745493,0.29369364459231456,2.4545755069352753,1.8573797916397492,0.20313598832382207,0.3531877279496946,0.06376786491150685,0.7730566675318832,0.4198689395821887,1.5925323974840992,2.4545755069352753,0.2061446885300879,0.7666666666666666,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2C_numeric_smiles_context,CatBoost,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2C_numeric_smiles_context/CatBoost/unseen_drug,light_resume,fill_missing_only,0.3962516268548209,0.4753875722285787,0.2881270808693921,2.517954201967112,1.856938561754908,0.2205885732684304,0.3618415320197354,0.0,0.7580931588745563,0.3962516268548209,1.588930862424596,2.517954201967112,0.24904526263709512,0.5666666666666667,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2C_numeric_smiles_context,CatBoost,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2C_numeric_smiles_context/CatBoost/cv,light_resume,fill_missing_only,0.747251385034435,0.8178750628869293,0.5619049432286745,1.6920675581075322,1.3250251913101387,0.6239158854886263,0.0024008612402690956,0.004248440730407915,0.7496522462747041,0.747251385034435,1.6861777966221545,1.6920675581075322,0.6822633597443816,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,luad,2B_numeric_smiles,XGBoost,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/XGBoost/scaffoldcv,light_resume,fill_missing_only,0.44451022639122684,0.4649165868759155,0.30965000080769656,2.483677374215059,1.9218278328577678,0.1692495346069336,0.34630988847357275,0.07405144409308705,0.7908201148647996,0.44451022639122684,1.497280828413316,2.483677374215059,0.21689377191605178,0.9555555555555556,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2B_numeric_smiles,XGBoost,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/XGBoost/holdout,light_resume,fill_missing_only,0.7735278318829164,0.8395817279815674,0.5887217316001763,1.5668705658760522,1.2145267724990845,0.6715759038925171,0.006698120589510359,0.0,0.7802259524724268,0.7735278318829164,1.557717289592972,1.5668705658760522,0.8099631611433042,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2B_numeric_smiles,XGBoost,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/XGBoost/groupcv,light_resume,fill_missing_only,0.43280621672992975,0.46230827768643695,0.3021444161075473,2.462286147639537,1.8402752081553142,0.19623448451360068,0.36569984989967846,0.02129312726842547,0.7985060666296082,0.43280621672992975,1.4849335173817915,2.462286147639537,0.3337471794868645,0.9222222222222222,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2B_numeric_smiles,XGBoost,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/XGBoost/unseen_drug,light_resume,fill_missing_only,0.46287082223685555,0.5358370542526245,0.3271371994795689,2.4154120071293366,1.824530005455017,0.28277814388275146,0.3207241316142552,0.0,0.7835949538511108,0.46287082223685555,1.4892561315308137,2.4154120071293366,0.12351497665074827,0.5666666666666667,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2B_numeric_smiles,XGBoost,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/XGBoost/cv,light_resume,fill_missing_only,0.7720866673054495,0.8405722181002299,0.5872554916814856,1.577268530017294,1.2255335251490276,0.6732105215390524,0.007984772205236265,0.002164270231527283,0.7800714395106857,0.7720866673054495,1.551265419241022,1.577268530017294,0.7642716362781493,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,luad,2B_numeric_smiles,RandomForest,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/RandomForest/scaffoldcv,light_resume,fill_missing_only,0.3906847407143356,0.36155160175131495,0.2703816282652944,2.890201024667585,2.174460939168787,-0.11227780227540925,0.5202985157832972,0.003877495409415494,0.9109832564976328,0.3906847407143356,0.9005082432171351,2.890201024667585,0.19826009279042603,0.8444444444444444,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2B_numeric_smiles,RandomForest,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/RandomForest/holdout,light_resume,fill_missing_only,0.8057306379584976,0.86189225717548,0.6243993686606597,1.3865299204181856,1.0177114954228224,0.7428258208731446,0.10942406297013652,0.0,0.9151547009286342,0.8057306379584976,0.9416610208599643,1.3865299204181856,0.4719902923851038,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2B_numeric_smiles,RandomForest,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/RandomForest/groupcv,light_resume,fill_missing_only,0.41007239539895596,0.41067347275545557,0.28687092387807195,2.7643202895327654,2.0283486810357947,-0.0193000789222173,0.5067165996811361,0.05623720780703356,0.9167889950800922,0.41007239539895596,0.9324541141172489,2.7643202895327654,0.4185657263930813,0.9555555555555556,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2B_numeric_smiles,RandomForest,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/RandomForest/unseen_drug,light_resume,fill_missing_only,0.5335764765068645,0.5685007415114229,0.37542219016147654,2.4863828804082506,1.8595125072236316,0.24001131038650225,0.38577147302329806,0.0,0.9193479495301625,0.5335764765068645,0.8745933760593827,2.4863828804082506,0.2299347518568741,0.5666666666666667,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2B_numeric_smiles,RandomForest,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/RandomForest/cv,light_resume,fill_missing_only,0.8055561441791745,0.8627061972077307,0.6247019780303077,1.3956756256051521,1.0240008396429494,0.7441148662274211,0.11121994548698044,0.0018021183396553745,0.916776089666155,0.8055561441791745,0.9344972348545385,1.3956756256051521,0.4592415421359186,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,luad,2B_numeric_smiles,ExtraTrees,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/ExtraTrees/scaffoldcv,light_resume,fill_missing_only,0.40941513914628974,0.39452965324029576,0.28513112541574054,2.6361822083867748,1.9721281741939887,0.06760553032306231,0.5153716356405913,0.047649097912649,0.9247867747868811,0.40941513914628974,0.7809400507757759,2.6361822083867748,0.16607319424281938,0.8666666666666667,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2B_numeric_smiles,ExtraTrees,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/ExtraTrees/holdout,light_resume,fill_missing_only,0.81459471710651,0.866260813438713,0.6342389668022987,1.365946817148785,0.9975556257113097,0.7504046720819638,0.1143826824679881,0.0,0.9289773995744981,0.81459471710651,0.8544561071668368,1.365946817148785,0.647034281809709,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2B_numeric_smiles,ExtraTrees,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/ExtraTrees/groupcv,light_resume,fill_missing_only,0.3842017705459884,0.44183873675212076,0.2655781880187032,2.599052132391757,1.9716979704959254,0.1085871158677999,0.5463090881180519,0.07583577785825141,0.9305108586640403,0.3842017705459884,0.8456702494676059,2.599052132391757,0.28005212532035256,0.8555555555555556,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2B_numeric_smiles,ExtraTrees,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/ExtraTrees/unseen_drug,light_resume,fill_missing_only,0.44250573549483896,0.5172060518584342,0.3110668082494845,2.5556164799315892,1.8881159413999626,0.19709811903923635,0.4911562286059262,0.0,0.9336619641007652,0.44250573549483896,0.778816986078208,2.5556164799315892,0.3897627343057094,0.8,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2B_numeric_smiles,ExtraTrees,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/ExtraTrees/cv,light_resume,fill_missing_only,0.8104310923432166,0.8647859794588477,0.6303052996985198,1.3855583599745669,1.0114349750529552,0.7478202735049578,0.12022573686652009,0.0025315561281557134,0.9306568292097367,0.8104310923432166,0.8444567716283848,1.3855583599745669,0.5973391322620847,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,luad,2B_numeric_smiles,LightGBM,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/LightGBM/scaffoldcv,light_resume,fill_missing_only,0.4072155343606669,0.4263188856316507,0.2848468519088108,2.641673491567362,2.021125764791456,0.04762562957441122,0.3860335700346907,0.10672812832818751,0.7932491043953576,0.4072155343606669,1.4788759482417155,2.641673491567362,0.1611039693282928,0.9111111111111111,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2B_numeric_smiles,LightGBM,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/LightGBM/holdout,light_resume,fill_missing_only,0.7830517111225337,0.8459845073441884,0.5989743384121762,1.5244089260101867,1.1702491834353497,0.6891349936823091,0.00279783824996771,0.0,0.7858495493725014,0.7830517111225337,1.5273437157215095,1.5244089260101867,0.8244383357695563,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2B_numeric_smiles,LightGBM,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/LightGBM/groupcv,light_resume,fill_missing_only,0.4291100009624728,0.4306477954981867,0.301456110995956,2.5406652171805244,1.879576460333336,0.14516598024446783,0.3697716652429765,0.031190952537505097,0.7988816662054493,0.4291100009624728,1.475769016865038,2.5406652171805244,0.27424029625102897,0.9111111111111111,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2B_numeric_smiles,LightGBM,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/LightGBM/unseen_drug,light_resume,fill_missing_only,0.4687696454102372,0.5364589939788912,0.32512371027782105,2.4305940485884547,1.8834904441930362,0.2737335611469477,0.32063907106438777,0.0,0.789408716474625,0.4687696454102372,1.4625630193230126,2.4305940485884547,0.15215049029792582,0.6666666666666666,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2B_numeric_smiles,LightGBM,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/LightGBM/cv,light_resume,fill_missing_only,0.7826037103546172,0.8466841285380338,0.5987520600777584,1.5341453384772745,1.1796146538899672,0.6908385659615052,0.00420340057332443,0.0026542206505106324,0.7868071109279415,0.7826037103546172,1.5235384868489616,1.5341453384772745,0.7533552884315892,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,luad,2B_numeric_smiles,CatBoost,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/CatBoost/scaffoldcv,light_resume,fill_missing_only,0.42979507622655005,0.4679919958309891,0.3009603996823022,2.448889884684973,1.8568183584975066,0.1977131650176669,0.32619506678808263,0.04952184542352326,0.7559901430146327,0.42979507622655005,1.6255777088162782,2.448889884684973,0.21159819031996221,0.8333333333333334,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,False,,,False,True,True
ML,luad,2B_numeric_smiles,CatBoost,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/CatBoost/holdout,light_resume,fill_missing_only,0.7448458444191424,0.8143445402825832,0.5600492561504802,1.693127743229265,1.3205146351262318,0.6165150516401995,0.0010061373749065128,0.0,0.7458519817940489,0.7448458444191424,1.7027502528710865,1.693127743229265,0.7697412772378809,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,False,,,False,True,True
ML,luad,2B_numeric_smiles,CatBoost,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/CatBoost/groupcv,light_resume,fill_missing_only,0.40661055477216773,0.45492795424451593,0.2834284150814465,2.480590096899568,1.8776525938179,0.1863925602709069,0.3584074424758423,0.03786755110992534,0.7650179972480101,0.40661055477216773,1.6178504614666431,2.480590096899568,0.15797333540481298,0.7999999999999999,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,False,,,False,True,True
ML,luad,2B_numeric_smiles,CatBoost,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/CatBoost/unseen_drug,light_resume,fill_missing_only,0.3669485909332911,0.45257162234737236,0.2663069376675347,2.553518443867832,1.893907311192981,0.19841586421898827,0.3866206123755069,0.0,0.753569203308798,0.3669485909332911,1.6177793218891614,2.553518443867832,0.1340403557947046,0.3,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,False,,,False,True,True
ML,luad,2B_numeric_smiles,CatBoost,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/luad/2B_numeric_smiles/CatBoost/cv,light_resume,fill_missing_only,0.7395697405979305,0.812278378513365,0.5551101720577315,1.711565830171903,1.3390006419151834,0.61519890533564,0.0032144180844673556,0.002875193617901539,0.7427841586823978,0.7395697405979305,1.7057366923210082,1.711565830171903,0.7182997408047157,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,False,,,False,True,True
ML,brca,2A_numeric,XGBoost,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/XGBoost/scaffoldcv,existing_result,,0.25823028033254697,0.2318718284368515,0.17853032600332297,2.559579898969032,1.9342578252156575,0.04450350999832153,0.013700479367424764,0.0025663561155196955,0.27193075969997177,0.25823028033254697,2.5403944711480997,2.559579898969032,0.1511272724362628,0.5444444444444444,0.0,0.0,0.0,0.0,-1.533826192220052e-05,0.038841211054895276,0.12885177723524274,False,,,False,True,True
ML,brca,2A_numeric,XGBoost,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/XGBoost/holdout,existing_result,,0.23022895723676762,0.2044115662574768,0.15728734424001015,2.5646035469140718,1.9217607975006104,0.039652466773986816,0.043795366892939225,0.0,0.27402432412970684,0.23022895723676762,2.5425659423198685,2.5646035469140718,0.03452151315498248,0.3333333333333333,284.0,209.0,1.0,1.0,0.09128904342651367,0.029754204398447608,0.22092089155773265,False,,,False,True,True
ML,brca,2A_numeric,XGBoost,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/XGBoost/groupcv,existing_result,,0.2636490608140007,0.24018780390421549,0.18150149351319098,2.547512138680318,1.9160263935724895,0.05473609765370687,0.009068434662007463,0.026740168518370064,0.27271749547600815,0.2636490608140007,2.542275802140207,2.547512138680318,0.06571928442242345,0.4666666666666666,0.0,11.0,0.0,0.13833615608336078,-1.1761983235677084e-05,0.057240233151776086,0.0004423519704285981,False,,,False,True,True
ML,brca,2A_numeric,XGBoost,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/XGBoost/unseen_drug,existing_result,,0.23253524992428007,0.21935147047042847,0.15940727483376582,2.756018035885022,2.085092782974243,0.03177309036254883,0.046336165999725704,0.0,0.27887141592400577,0.23253524992428007,2.4947636124235415,2.756018035885022,0.16019457650154217,0.43333333333333335,0.0,10.0,0.0,0.20408163265306123,0.346210241317749,0.07675375918544944,1.6329447270880188e-06,False,,,False,True,True
ML,brca,2A_numeric,XGBoost,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/XGBoost/cv,existing_result,,0.2452413587352885,0.2211156189441681,0.16818866753533526,2.562447318847421,1.9226758082707722,0.04662905136744181,0.028554847157888252,0.012376146119999161,0.2737962058931767,0.2452413587352885,2.5412240353905626,2.562447318847421,0.03516987080242228,0.4888888888888889,285.0,210.0,0.9884894243785997,0.9844661262290259,3.6557515462239585e-06,0.02649029456841759,0.2171403552506631,False,,,False,True,True
ML,brca,2A_numeric,RandomForest,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/RandomForest/scaffoldcv,existing_result,,0.2574629939963958,0.23181876891702857,0.17798122221566814,2.560187726302224,1.93574899834136,0.04408495149044278,0.014084564963253296,0.0019968362877792255,0.27154755895964916,0.2574629939963958,2.540168496374035,2.560187726302224,0.14743231651270097,0.5222222222222223,0.0,0.0,0.0,0.0,-1.533826192220052e-05,0.038841211054895276,0.12885177723524274,False,,,False,True,True
ML,brca,2A_numeric,RandomForest,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/RandomForest/holdout,existing_result,,0.2294237647927981,0.2038377532702774,0.15674796576054714,2.5665585321914595,1.9236228810104512,0.03818783978065887,0.04478024875298117,0.0,0.2742040135457793,0.2294237647927981,2.542356030792554,2.5665585321914595,0.03843440292562941,0.4,284.0,209.0,1.0,1.0,0.09128904342651367,0.029754204398447608,0.22092089155773265,False,,,False,True,True
ML,brca,2A_numeric,RandomForest,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/RandomForest/groupcv,existing_result,,0.26260890418866717,0.23947817697969798,0.18068338236952852,2.5480836999641454,1.916238422037203,0.05431597307990258,0.00993035721720604,0.0258581582875516,0.2725392614058732,0.26260890418866717,2.542041043959951,2.5480836999641454,0.06893564051342155,0.4777777777777778,0.0,11.0,0.0,0.13833615608336078,-1.1761983235677084e-05,0.057240233151776086,0.0004423519704285981,False,,,False,True,True
ML,brca,2A_numeric,RandomForest,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/RandomForest/unseen_drug,existing_result,,0.2318035742481806,0.21916078343279274,0.15880588876092203,2.7561856875575788,2.0840018805884255,0.03165528908279913,0.046692107361727686,0.0,0.2784956816099083,0.2318035742481806,2.4945497548999604,2.7561856875575788,0.1575859379957922,0.5333333333333333,0.0,10.0,0.0,0.20408163265306123,0.346210241317749,0.07675375918544944,1.6329447270880188e-06,False,,,False,True,True
ML,brca,2A_numeric,RandomForest,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/RandomForest/cv,existing_result,,0.24319070698572368,0.21958226070474526,0.1667302641260329,2.5641717179588794,1.9250574647148662,0.04533582006001761,0.030306530066507964,0.013365956923684042,0.27349723705223167,0.24319070698572368,2.54099331101158,2.5641717179588794,0.0424429386144051,0.4777777777777778,285.0,210.0,0.9884894243785997,0.9844661262290259,3.6557515462239585e-06,0.02649029456841759,0.2171403552506631,False,,,False,True,True
ML,brca,2A_numeric,ExtraTrees,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/ExtraTrees/scaffoldcv,existing_result,,0.2572550009251963,0.23171426898604894,0.17780960300371348,2.560462610172723,1.9358011056962088,0.04386866911275763,0.014554193231174462,0.0025036860717946962,0.2718091941563708,0.2572550009251963,2.540061832718439,2.560462610172723,0.1469573300857612,0.5222222222222223,0.0,0.0,0.0,0.0,-1.533826192220052e-05,0.038841211054895276,0.12885177723524274,False,,,False,True,True
ML,brca,2A_numeric,ExtraTrees,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/ExtraTrees/holdout,existing_result,,0.2289398374610171,0.20439319048524449,0.15662075385501342,2.566067316493765,1.9238831306196011,0.03855596855187027,0.04548009149393334,0.0,0.27441992895495043,0.2289398374610171,2.542234091466115,2.566067316493765,0.036180111757803605,0.3,284.0,209.0,1.0,1.0,0.09128904342651367,0.029754204398447608,0.22092089155773265,False,,,False,True,True
ML,brca,2A_numeric,ExtraTrees,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/ExtraTrees/groupcv,existing_result,,0.26354174024615407,0.24014427693751697,0.18143029816951076,2.5476826378032955,1.9161383492635924,0.05462425750960901,0.009040043671776197,0.027350229197458206,0.27258178391793025,0.26354174024615407,2.5419109609836634,2.5476826378032955,0.05741036872894922,0.4666666666666666,0.0,11.0,0.0,0.13833615608336078,-1.1761983235677084e-05,0.057240233151776086,0.0004423519704285981,False,,,False,True,True
ML,brca,2A_numeric,ExtraTrees,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/ExtraTrees/unseen_drug,existing_result,,0.23156824742536578,0.2195566962503237,0.15872024833915627,2.756169384517302,2.0833610185531644,0.03166674470874231,0.046919104048052634,0.0,0.2784873514734184,0.23156824742536578,2.4944492242360483,2.756169384517302,0.18943024773659586,0.5333333333333333,0.0,10.0,0.0,0.20408163265306123,0.346210241317749,0.07675375918544944,1.6329447270880188e-06,False,,,False,True,True
ML,brca,2A_numeric,ExtraTrees,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/ExtraTrees/cv,existing_result,,0.2441452816234757,0.2205066662686824,0.16736507465534103,2.563674634619065,1.9245458012069,0.04570620956948283,0.02977786822797875,0.013070897002352994,0.27392314985145444,0.2441452816234757,2.5408567300882656,2.563674634619065,0.032160583143675224,0.3888888888888889,285.0,210.0,0.9884894243785997,0.9844661262290259,3.6557515462239585e-06,0.02649029456841759,0.2171403552506631,False,,,False,True,True
ML,brca,2A_numeric,LightGBM,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/LightGBM/scaffoldcv,existing_result,,0.2572769349951823,0.23304713349451944,0.17782228178762868,2.5590240600936016,1.9343966463272302,0.04490605702004128,0.014499427117872462,0.0025181060090975296,0.2717763621130547,0.2572769349951823,2.54050013556175,2.5590240600936016,0.1469573300857612,0.5222222222222223,0.0,0.0,0.0,0.0,-1.533826192220052e-05,0.038841211054895276,0.12885177723524274,False,,,False,True,True
ML,brca,2A_numeric,LightGBM,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/ml_step4_1/brca/2A_numeric/LightGBM/holdout,existing_result,,0.2287978324888887,0.20626886779608805,0.1565579959816168,2.5634787721981063,1.9221090710950524,0.040494721426477254,0.044847210064365456,0.0,0.27364504255325417,0.2287978324888887,2.5430487000416893,2.5634787721981063,0.04878818969895265,0.4,284.0,209.0,1.0,1.0,0.09128904342651367,0.029754204398447608,0.22092089155773265,False,,,False,True,True
